Zernike_0,Zernike_1,Zernike_2,Zernike_3,Zernike_4,Zernike_5,Zernike_6,Zernike_7,Zernike_8,Zernike_9,Zernike_10,Zernike_11,Zernike_12,Zernike_13,Zernike_14,Zernike_15,Etiqueta,HU_0,HU_1,HU_2,HU_3,HU_4,HU_5,HU_6
0.31830988618379047,0.013433696080751772,0.007023289312967935,0.005573692461704563,0.018185634427001322,0.008158152005059358,0.011409091508572368,0.0026380562753038884,0.005221661399917844,0.027453904563693444,0.009473477782749611,0.020451399262286583,0.020070311450171532,0.0018970828684783982,0.0027464130863389734,0.021994659864080657,Afro-ecuadorians,0.0010819400082088392,2.1228157219862608e-07,1.953988702359197e-12,9.044648907355666e-13,-9.513073734347808e-25,-3.5969276560115804e-16,7.353757909281059e-25
0.3183098861837907,0.020234065214364626,0.006487193276334545,0.008786884914104015,0.008792317838833039,0.004907813726826356,0.00205731445074468,0.0030445685204978884,0.0076640083150309535,0.016272082290887037,0.011035636842106233,0.02663124525974755,0.004721017217253581,0.00580209521131442,0.0062287754749080024,0.012473516111885493,Afro-ecuadorians,0.0010147317630469833,2.0375954357208545e-07,4.601502872190612e-13,7.21943415279411e-14,-8.955553368599425e-27,-2.8930064979111466e-17,9.64068221301088e-27
0.31830988618379175,0.008752173502540808,0.0012925182052007103,0.005143943478307083,0.004577495841991944,0.010948261087802107,2.4767813363606076e-05,0.001522508126125532,0.0044271882812911565,0.005813737351565817,0.014786597446545762,0.01009787146290721,0.0039032264280457916,0.0038781421340245118,0.00351398377194185,0.003505342154611927,Afro-ecuadorians,0.0017644111855314546,6.942509296331323e-07,1.050231191154609e-11,9.469584307395583e-12,3.488987699827356e-23,2.430432923343582e-15,8.775480450267422e-23
0.3183098861837917,0.02466606162381692,0.0006033817175396805,0.004506660925063614,0.013025984172573855,0.0018003535913722942,0.00492152045484973,0.014305349171757806,0.005512152225428336,0.019607827252566275,0.006487951205478212,0.021310016108437174,0.00043217131758989993,0.020555016989234228,0.00714646893910932,0.0036444065529654592,Afro-ecuadorians,0.001075677345429986,2.0180030786892536e-07,6.651774200583373e-13,8.197409035047179e-13,5.657730377001825e-25,3.631559343988455e-16,-2.15199602180445e-25
0.31830988618379097,0.00735610159082793,0.020455604214488166,0.02375663174011612,0.015533439504647572,0.004983025920985479,0.015229920548714668,0.011242486511991666,0.01167160560143268,0.01372346723707103,0.00327287539047572,0.013815410686863119,0.0036850907467138403,0.012481359051238585,0.012413626772147468,0.014279801996218627,Afro-ecuadorians,0.0012447727795009923,2.925432963744504e-07,1.7111116062560038e-12,2.278551480423752e-12,3.880880488944285e-24,1.0643470618065325e-15,-2.276144617880756e-24
0.3183098861837907,0.03393991868172062,1.8918091848396714e-05,0.0022042834924846,0.00895886119463247,0.0027666715901122924,0.0031832036111508165,0.0066806131369393,0.0111187283252585,0.02135015149851781,0.011979594544055106,0.008225906969337001,0.006029480177416312,0.008612237911665115,0.015163166613456796,0.012045623608801471,Afro-ecuadorians,0.0013679345561849895,3.399544225454935e-07,1.5479821517238842e-12,1.644587092994631e-12,1.5561599505597019e-24,4.0871082960876467e-16,-2.112790484259908e-24
0.31830988618379075,0.052315779190267385,0.034061164916339516,0.025900860437467647,0.016194465282765934,0.013117183412009195,0.015119686834243608,0.015671979572712855,0.015356130618560072,0.010787780513748008,0.010296594694018507,0.01530957036855641,0.012995619009716766,0.010921422212916474,0.011158230867165076,0.01272256265266326,Afro-ecuadorians,0.0013677033913307539,3.5697810725086546e-07,2.820123017019335e-12,2.981023076235584e-12,8.381375216898052e-24,1.4201505580179983e-15,2.111877361575451e-24
0.3183098861837905,0.023858974562104496,0.007975456894152076,0.002111323196113636,0.008844497604412698,0.009403616263552007,0.01852005817658884,0.0007834590457419507,0.008873609742455312,0.011782067098409897,0.02050979300087411,0.009716496302879105,0.023336238027153875,0.00021013334389463257,0.012865160183902886,0.008402753101526751,Afro-ecuadorians,0.0011386989780056186,2.4486313557657154e-07,4.11100758654962e-12,4.702531070281616e-12,2.043831549461668e-23,2.3160084272249457e-15,-3.1276712856089183e-24
0.31830988618379097,0.029827166696547436,0.00016545060866130103,0.004446821509893742,0.013359493108191609,0.00896674142066519,0.008399766097186059,0.008278188405262857,0.007685048104251259,0.026356515062253515,0.013951236841846805,0.0213269489576372,0.010618216543763472,0.009259843461211274,0.011183594331940994,0.007875228819671447,Afro-ecuadorians,0.00131566504486827,3.36555161149768e-07,6.008560854334975e-13,6.912446324331353e-13,4.1204926994716856e-25,3.9322538114483353e-16,-1.6932839625041232e-25
0.3183098861837907,0.0007765043798872174,0.0014218770810145802,0.009497393440715785,0.006473964073057631,0.011817714753800704,0.004702679909705289,0.008754798635482113,0.015316426045115641,0.010022641161329265,0.016011850553014694,0.02196629472899476,0.010738626280610206,0.008605580034595883,0.012643248979952115,0.010646167113425248,Afro-ecuadorians,0.0009414249227966138,1.5538315443575656e-07,3.986385580760849e-13,3.3004849474245965e-13,-1.0727510855420914e-25,-1.1068604158214443e-16,-5.314359413637331e-26
0.3183098861837907,0.023921369145914986,0.006368478763720244,0.0031924085292352336,0.004497773938840837,0.015441179038279209,0.013182996578728502,0.0010305335817232032,0.0022196293289285652,0.007755121482258258,0.014939503661544116,0.024627530095881922,0.003416031287178307,0.0031041256321579867,0.0019847670168442453,0.005350202701323326,Afro-ecuadorians,0.001007777233357548,1.9647694971992876e-07,1.3013372413896767e-12,1.2325352001105502e-12,1.13181579480937e-24,3.102818988099746e-16,-1.074994545534992e-24
0.31830988618379064,0.01752926616347383,0.0013765567407778042,0.005647666082650105,0.008513584831085299,0.008170154057510697,0.013108070391857716,0.016706175826977386,0.005617926607842004,0.008238415311343965,0.01544510069636138,0.01781151006205114,0.01259840655355482,0.013517630792411335,0.008746678164042322,0.007786878685695623,Afro-ecuadorians,0.001149237750069792,2.3338393075320153e-07,2.8133445145727934e-12,1.606547443665986e-12,-1.7993805961430678e-24,-4.715119061836076e-16,-2.9030562423356908e-24
0.3183098861837909,0.020890102498749827,0.0015644233188212534,0.0034129125042610597,0.014383113409710005,0.020892002426670716,0.0052608333286875185,0.005181347552900094,0.002648398364426468,0.019268132962766308,0.017355505049354646,0.016982709445216793,0.006065539006988003,0.006673343345312517,0.011056419835318649,0.010280218918618385,Afro-ecuadorians,0.0013452092948088908,3.3084683530531184e-07,1.668136978136971e-12,1.451119353419454e-12,1.2371365481765572e-24,2.7048374083908697e-16,-1.88859840466109e-24
0.31830988618379047,0.025276635128957635,0.012868833093973365,0.007212018079950914,0.012320845375212495,0.005989090194946824,0.010316106039211544,0.010141482322925844,0.010265429416149439,0.019040005779246104,0.007085761726167675,0.01404990357644867,0.010866463654040542,0.013135725683801884,0.012730657075153645,0.012477303464856407,Afro-ecuadorians,0.0010363864038888042,1.8275931085211148e-07,2.180600435390281e-12,1.985323342957885e-12,2.791927006650893e-24,8.360647981369111e-16,-3.0444558373877987e-24
0.3183098861837909,0.00802590589042407,0.0025980217564435725,0.007442349640077644,0.008323688805937366,0.00800832400440466,0.003933721537146584,0.005609115340887815,0.004158418874400324,0.014042210825071821,0.010048734007204458,0.01974482183878959,0.006548014429512682,0.011295210784702582,0.0084239138846201,0.006319150821020374,Afro-ecuadorians,0.0009146169064977807,1.4939647595643292e-07,1.0389645698692596e-12,1.2494036709869434e-12,6.340784373883928e-25,1.916372328642405e-16,-1.274468275959585e-24
0.31830988618379047,0.009599705695861068,0.00036895606880152956,0.0036247061797184915,0.007208499334435319,0.006070465344242381,0.0026194603279576165,0.005929557230341083,0.004063778243692471,0.007481129704385283,0.010795786369492712,0.027253924110980238,0.0002046852064530816,0.006263727541587034,0.008935888442148208,0.012244408332734767,Afro-ecuadorians,0.0008916378838444939,1.3530396355998947e-07,3.0867006175653277e-13,3.6521217149888314e-13,9.81540099293088e-26,8.876331883191906e-17,-7.349638318453915e-26
0.31830988618379064,0.03322123085956343,0.008092849060505324,0.006436556279079038,0.008028262705785142,0.006831429632917093,0.007702611224116913,0.006547341429853623,0.02280064950104058,0.019506167219399084,0.02252211817693869,0.0035771465172551127,0.007830167272919753,0.0333960546942292,0.0012101467141741541,0.026294087076931517,Afro-ecuadorians,0.0011574328620328983,2.2084550672589583e-07,1.120371725267793e-12,9.201639228952761e-13,-8.081184223936197e-26,-1.2835764569455984e-16,-9.307824036563883e-25
0.31830988618379086,0.07007109316305336,0.03516390184267446,0.03319325716105956,0.026073891295085857,0.011606297128617351,0.009829082633898272,0.006739987583385781,0.008997115721091067,0.005556744269342481,0.027673727867497753,0.026995581614053847,0.0037120015398055557,0.00939856207025523,0.012243887221818342,0.012581345478987992,Afro-ecuadorians,0.0009098389380223961,1.385078575847065e-07,7.222912953868427e-14,9.813480203777664e-14,-1.8018306796045937e-27,-3.2506208973031122e-18,-8.06323775182792e-27
0.31830988618379125,0.014351345948242476,0.01235925456963852,0.006889635005436803,0.005274133277648532,0.010763265744094721,0.011300191697902825,0.004334862994538048,0.0006075007713975385,0.0042186620683694375,0.01604328168309732,0.02436128116120006,0.004248327756274437,0.0007748045005378902,0.0025563430825465976,0.004720290861177624,Afro-ecuadorians,0.0011680513793199646,2.616589995591482e-07,8.81882283557089e-13,6.02647808415847e-13,2.6571370520109875e-25,9.425691241144159e-17,-3.4987970110982637e-25
0.3183098861837899,0.048450807393709404,0.0009952674360646878,0.01718366577285735,0.026879795559403754,0.018094809372415227,0.014870563109216351,0.004948488475666227,0.005666499667325359,0.026668491085759895,0.008063098326271438,0.00966466338302009,0.017582985230469448,0.010138926434156387,0.012419430939505266,0.011676251734745886,Afro-ecuadorians,0.0009416844183051257,1.6496017087689234e-07,5.908476730092136e-14,1.832048840897728e-14,3.6013790230164516e-28,7.237773467381384e-18,-4.833409644761951e-28
0.31830988618379047,0.02169221044364034,0.0036982294172296115,0.007618329458105901,0.006171894468963218,0.007595289282463409,0.008196073279917218,0.0054258202228486185,0.010367506660912811,0.0027723896559010146,0.018121018782287994,0.022448704243771496,0.005972505915356983,0.009445717731236323,0.014396258373339391,0.014163506571081836,Afro-ecuadorians,0.0011307228624716328,2.3780619038913232e-07,3.722169646617066e-12,3.58032419230774e-12,-6.822384420528294e-24,-9.902744958296559e-16,-1.1148305231437621e-23
0.31830988618379075,0.006598869301816839,0.003883368765346776,0.004809128635642255,0.014492923632502205,0.007038942058798542,0.00226325854349096,0.005921185549589612,0.009154577261404223,0.018126817295312125,0.014402598826251197,0.002085257416348141,0.007802009872498024,0.010393144297893016,0.00969439873385133,0.006417525840871469,Afro-ecuadorians,0.0009900815943079692,1.7680216025585493e-07,1.6493351714590837e-13,1.2143674010102026e-13,1.2350194632227225e-26,2.2700757964999925e-17,-1.195147780620885e-26
0.31830988618379086,0.028891443626894588,0.008381948761568904,0.011844653041080231,0.007479098741299064,0.008060469213760406,0.004296686081638759,0.0017756399104011359,0.003605821802349336,0.012922741591544887,0.014836820604394653,0.008400284095865207,0.007990687435931372,0.005340431897048483,0.005910235938550512,0.012587716144209232,Afro-ecuadorians,0.0012484453695703864,2.6985782670836594e-07,8.709591661462775e-13,5.7713606125482e-13,2.8740007303589014e-26,-5.847388346033181e-17,-4.0817114609306727e-25
0.3183098861837905,0.008579809904847458,0.0020050913361274675,0.007292968120877586,0.012865517411131141,0.011946563721477831,0.005182543664323303,0.013854536795028271,0.004771280880714254,0.022508712168867982,0.016599481157032813,0.01175684152774915,0.005264267556768971,0.016370761494271927,0.0076109625273200416,0.01172156040917249,Afro-ecuadorians,0.0011374276712041755,2.5326731131230875e-07,4.345814083379901e-12,6.134407830849461e-12,1.8987669186383208e-23,1.6591247427813162e-15,-2.5350976585505152e-23
0.3183098861837905,0.021932796214718636,0.006885429789516161,0.007873471484542378,0.009784973785937534,0.008430986844226345,0.008953962143841055,0.012240633056132636,0.006840327443188239,0.016743226957410935,0.014767467783021985,0.010868359848745525,0.01209916341717613,0.019251886586737838,0.0070577128269179,0.0019505320417884011,Afro-ecuadorians,0.0010184341410833726,1.9021814975872802e-07,2.7126411520275198e-14,2.7800654989230548e-14,-6.5946795240209825e-28,-8.968602467868892e-18,3.8464641489528926e-28
0.3183098861837906,0.0017837210355851067,0.005571278593025793,0.007092137869639786,0.0050701751592138865,0.0071300191325588255,0.0005554305210962244,0.019869314460008242,0.012821069019730454,0.007802753724027455,0.008595019363479152,0.014948561352844721,0.0037508162340128205,0.018185431824825966,0.011570073932557599,0.0029173135177935064,Afro-ecuadorians,0.0009719029357542759,1.6162543687783328e-07,8.991978421486088e-13,8.340030409129232e-13,5.818200109886882e-25,2.1122435224133252e-16,-4.279137617123882e-25
0.31830988618379075,0.06440830940380204,0.001751666373666266,0.021074570652947006,0.009895127558353114,0.017785045395806085,0.0034821852172502153,0.015752747205492718,0.004788012931776966,0.005241398122050742,0.011249017997002805,0.01429292189847354,0.006356475009244225,0.012161165551008433,0.008114074389147128,0.002046883337985126,Afro-ecuadorians,0.0009658562848483081,1.6471366584772635e-07,6.413312360698379e-13,1.6497038261207573e-13,-2.702159577891588e-26,-4.6874186579471334e-17,4.6359705979269473e-26
0.31830988618379086,0.0068917872763255925,8.015751375911931e-05,0.006506021378575573,0.006241608715381818,0.010172489993194929,0.0019251681540095335,0.0013296682971433806,0.006627258907370353,0.009742327543540008,0.017534664670091567,0.014317141700165112,0.005716121887750336,0.009380265930888214,0.00888143816828495,0.011425471181220476,Afro-ecuadorians,0.0011804000683103728,2.496269422149711e-07,8.681109326704258e-13,8.801390457600485e-13,-7.510385749498201e-26,-1.6754693206443858e-16,7.656586545241459e-25
0.31830988618379086,0.035756408165626793,0.028636819578253796,0.03442361359685291,0.012743507326999354,0.004034074049461813,0.011558579628320804,0.013200366977016358,0.017669291814300353,0.01833452436900213,0.01598465650844171,0.015491649303428829,0.005539555822442021,0.015269678452511985,0.013470774276453473,0.010652975793559316,Afro-ecuadorians,0.0009665252608140834,1.7489151538698372e-07,1.1199030336090794e-12,8.575390857736067e-13,8.17327477924116e-25,2.4731435205246217e-16,1.9544651205013908e-25
0.318309886183791,0.03445317369156616,0.008439106563494935,0.002916774149222078,0.012246372307888694,0.010256335463152086,0.0008149409490030134,0.007670119645020535,0.012491712589259196,0.021133865564196774,0.00867257588330718,0.010933971588034386,0.0089687030731017,0.010478072312875151,0.014099119619894223,0.013342937228973742,Afro-ecuadorians,0.0009431622799600846,1.551494877479769e-07,1.567748237698171e-13,1.7097381645146032e-13,9.740088144257619e-27,2.2012943165299236e-17,-2.6242672127872416e-26
0.31830988618379086,0.016065811211922493,0.0073426918008414,0.009889643358188647,0.001315039832623708,0.016301030174936764,0.01737554419345564,0.005117381772975819,0.00864597857286284,0.0031078029271964336,0.025332613982082905,0.0024746385019882864,0.01103600254165995,0.007856299801132477,0.009900958538820611,0.013805003464383332,Afro-ecuadorians,0.0009122394108206208,1.4890143473848592e-07,1.6773666373693965e-13,2.1864985614615587e-13,2.2007538023507533e-26,5.14440949916593e-17,-3.5623677707341316e-26
0.3183098861837906,0.035786703738353055,0.013732431905963216,0.007415683814505695,0.012900095922493717,0.0051154502372658004,0.002017234314231201,0.004586062415083583,0.0031843338068206464,0.026967341848318678,0.014155762758214853,0.011104525131238158,0.016660067325219668,0.004406126168742591,0.004163603475065381,0.020428881231590233,Afro-ecuadorians,0.0012189033624489894,2.7225642792333075e-07,2.2283531657881674e-12,2.476986612285405e-12,4.5319794160695704e-24,8.20246255715421e-16,3.650543555589319e-24
0.3183098861837909,0.003747491389694175,0.0065369593730038,0.011068248159307978,0.010237526336194368,0.016888100099131574,0.007721794868344749,0.005114558087172788,0.003896866151832583,0.030637114032777527,0.01972094179186003,0.01318057867876004,0.01786291280800684,0.007861519891549415,0.01607293757286837,0.011121762370618118,Afro-ecuadorians,0.0009696046046907786,1.6946832776643587e-07,1.0578506509604477e-13,2.0975052210246868e-14,7.714799088666756e-28,5.6659694046181855e-18,-6.172575235025755e-28
0.31830988618379036,0.018560975970630736,0.011425002459652596,0.006878069347722245,0.014611615815456905,0.00869487105167225,0.01726649834497676,0.009645983939158118,0.005061897021692711,0.02523384250036412,0.012586611425484714,0.005287150806993349,0.02167870280852264,0.006843951542313008,0.0026493983980939123,0.028467666394271476,Afro-ecuadorians,0.0009162743581188314,1.4434465568192206e-07,1.8188074080195176e-14,1.514759261008796e-14,-1.3368565906590292e-28,4.303303451926175e-19,2.1293841647883344e-28
0.31830988618379086,0.00889551564457213,0.01336599053116963,0.010286868642919382,0.00501065050389838,0.00796059449819516,0.011136752777145834,0.005626751718935607,0.005014004282559118,0.013645157015265844,0.024554753901684528,0.01425879945594226,0.007171558655030555,0.006783713220533454,0.022907319553717158,0.010723664995783587,Afro-ecuadorians,0.0009810293485026096,1.407470616033807e-07,3.1649104998077446e-13,6.200313434423081e-13,2.6150654170544933e-25,2.285807728936768e-16,-8.39907604082435e-26
0.3183098861837905,0.008756423561070176,0.00998746777522233,0.01094369401077954,0.003661643652700587,0.007120374783135412,0.0015813689020905935,0.00936692270956546,0.01971510452594635,0.00030769584087209393,0.01267587099682776,0.019084956530189264,0.008544528630454632,0.01432879749649065,0.02605096021595421,0.007982793671274762,Afro-ecuadorians,0.0013433526877178006,3.7007773609056443e-07,1.6486843641625523e-12,7.06384775359747e-13,5.752561468326123e-25,2.488316643888135e-16,5.001945576113392e-25
0.31830988618379075,0.010184418706653405,0.007492441937822907,0.012702689741902974,0.0038071277417570134,0.007343871733609324,0.014667748051577072,0.021559258846926898,0.00424661409367288,0.012172175444397717,0.005762081753226684,0.009349251050600768,0.026096450802124284,0.022150707812598022,0.011121821437370909,0.006500645448769567,Afro-ecuadorians,0.0010354080863386197,2.1346833332807972e-07,3.418169241954298e-13,1.5237367305901068e-13,1.7465356211402598e-26,6.431286774469365e-17,3.0070443809833456e-26
0.31830988618379064,0.025488683468631524,0.022211583274040672,0.012028851134571571,0.012023418560920637,0.012015809279077937,0.004776922420852481,0.008071804720071915,0.007810594917780717,0.017094006743316147,0.014361425198636453,0.0150758659464624,0.002004817453018886,0.004563571349042389,0.004823133839409888,0.006395525069496252,Afro-ecuadorians,0.000997810051591307,1.9248300236089803e-07,1.1589539511101292e-13,1.1801189094243846e-13,1.3796757897946741e-26,4.334969656241574e-17,3.5621110096089382e-28
0.3183098861837905,0.026913226745788034,0.001771509482381887,0.0019439746131014353,0.006783657417277751,0.012756307003830689,0.010787044122449954,0.010782161037615217,0.0054445794634031,0.008739596260511025,0.025241562271801653,0.01785562331421325,0.016599903892243105,0.006280901404648211,0.00978874308613862,0.004677479623931212,Afro-ecuadorians,0.0009238633755368683,1.490289599876566e-07,1.8359841801441938e-13,2.8764203700205084e-13,5.495485427529099e-26,9.250586093875014e-17,-3.6734264944726553e-26
0.31830988618379086,0.01234519205662521,0.0013472598204434915,0.0021087162451276674,0.0033893960562925616,0.009785392096282696,0.012745194345578038,0.00493281399099284,0.002514555871254727,0.008246612143812643,0.012878223467523122,0.009635581110555185,0.008243131537408504,0.0032481149348909193,0.008190460197343917,0.014575649771410812,Afro-ecuadorians,0.0016757847215270424,4.535391121122424e-07,7.140029098967818e-11,3.9147845988533744e-11,9.094356949817097e-22,2.6061036893585893e-14,1.859212619269727e-21
0.31830988618379036,0.01223013760176858,0.012850273560311657,0.01677064675905612,0.005641405811202746,0.010653776460183218,0.004679351302209574,0.00922000727268011,0.011456863975029324,0.00996689909089711,0.014058249119124797,0.020768307532196086,0.010310716886928532,0.01031720872694919,0.015934574058425348,0.012948234523839313,European,0.0010602136498405143,2.103541851502424e-07,2.2122680004985793e-13,1.9294429642683614e-13,-3.8964732562088214e-26,-8.659403535105679e-17,8.413383220184762e-27
0.3183098861837907,0.022876780772260023,0.0039035345554451293,0.00624875323861508,0.016798938471683924,0.009237831992906374,0.004722799317840869,0.007817615312650454,0.011443342742428766,0.021167333437321575,0.013790361828041851,0.014475158864633192,0.011209490959181025,0.008335126031707316,0.015312490027543953,0.008992200381102405,European,0.000920838356338545,1.4951474488522698e-07,4.706128298673006e-13,6.27454890779377e-13,2.421404031416394e-25,1.821058714385431e-16,2.4004776843383406e-25
0.31830988618379047,0.005090209523942615,0.0011562341046993142,0.002467270568066731,0.00911861061261664,0.0142175276983523,0.0021406742426970274,0.003721697090884503,0.005771417116717106,0.0036050578822286743,0.02101325461796874,0.015685323943659388,0.00040242003842893924,0.007667514267720538,0.008758183252400277,0.008768457235764244,European,0.0012951992076036725,3.6321129934834255e-07,1.0154411261926703e-11,7.742602561163672e-12,1.7318911150016194e-23,4.583785468084348e-16,6.64323184351712e-23
0.31830988618379086,0.0026829986867329173,0.005762757229072408,0.005826258333810376,0.0124735039957063,0.00548181027174036,0.002919456437557165,0.011723008748589017,0.00947004674227309,0.009781195749467475,0.012944424817221823,0.01073127682552632,0.005196110307245678,0.013673916219012636,0.008092529737719614,0.014139375251721707,European,0.0009386908305560871,1.4823595356989017e-07,3.6609442004289605e-13,3.080977876941103e-13,-5.227544168668552e-26,-7.616906613195611e-17,-8.92975781222103e-26
0.3183098861837907,0.002047233193978024,0.002943789446598443,0.006056902772147052,0.012375445593851744,0.011501880647891434,0.004032126830692381,0.002579333977526606,0.008681261661078854,0.019769880902036546,0.01865499929967073,0.019630650056818563,0.0020974289147926923,0.001503070927015231,0.014146859897423354,0.0007999597445908954,European,0.000852043074745246,1.1692337448720847e-07,4.7627799947867e-13,2.540326662531094e-13,-8.348842995504226e-26,-8.360524236397112e-17,2.893945010005524e-26
0.31830988618379036,0.0023506880141250493,0.008894954417470013,0.002866391794309879,0.0011643450011832948,0.009388269224342613,0.015488554836834423,0.004504972066944538,0.007665132748592941,0.0034839944051188163,0.01900897556299778,0.013588380848447901,0.01513959812564612,0.0038459107511324996,0.01592683167118395,0.0048205248855746384,European,0.0010205766217530323,1.9041654962054225e-07,1.3855687231732603e-14,4.747885719484876e-14,4.0177019090412193e-28,4.352741257412274e-19,-1.1495819604518255e-27
0.3183098861837905,0.01080925056381318,0.0019988417720503866,0.005686858251692687,0.005493616944831773,0.009267584337642182,0.006895354624351972,0.00745226573754408,0.009740742365145865,0.013970015124521553,0.016308388252557635,0.022855419731163187,0.009274576983041481,0.006849401645598317,0.013893412693416061,0.011228537128830682,European,0.0010223228525634972,1.9619571864059156e-07,4.950973765117966e-13,2.967609789604702e-13,-3.0023264482836005e-26,-6.321680313232288e-17,-1.0971741149383729e-25
0.3183098861837907,0.010615190780940463,0.01685280507340685,0.017998837939011664,0.012396377123433035,0.0057077473200869335,0.004861339057940311,0.009265810610897167,0.00757701034883751,0.01961765363142579,0.00873972240868094,0.012624725844836185,0.014915971849732706,0.012215731963801461,0.011746119505461122,0.010193920384698218,European,0.0010755036377119614,2.1935816943336194e-07,3.9451334319364416e-13,5.59004608655712e-13,2.4048400742174863e-25,2.1920700445291243e-16,-1.0526873295464316e-25
